date,asset,regime,y_true,baseline_pred,lr_prob,rf_prob,xgb_prob
2024-10-03,SPY,0,1,1,0.5323406224634029,0.5302012878940452,0.48357013
2024-10-04,SPY,0,0,1,0.5417127536724844,0.5344307052083653,0.50781393
2024-10-07,SPY,0,1,1,0.5543128958021678,0.5565833109001929,0.536108
2024-10-08,SPY,0,1,1,0.537891414013793,0.5985989817180496,0.56832653
2024-10-09,SPY,0,1,1,0.5412524137999439,0.5545862147403361,0.6535436
2024-10-10,SPY,0,1,1,0.545917494716915,0.5086843093044231,0.5000789
2024-10-11,SPY,0,1,1,0.5390377415048819,0.5305726671123187,0.49256474
2024-10-14,SPY,0,0,1,0.5317712019580589,0.6282788490925038,0.62617785
2024-10-15,SPY,0,1,1,0.5488159097992802,0.5572253167023011,0.5554161
2024-10-16,SPY,0,0,1,0.5303563726214826,0.5663124588613582,0.6566266
2024-10-17,SPY,0,1,1,0.5297154317923353,0.5575391418808552,0.648064
2024-10-18,SPY,0,0,1,0.5307722341321023,0.5700386361923867,0.56849146
2024-10-21,SPY,0,1,1,0.5333681627397044,0.5065286044376259,0.46885908
2024-10-22,SPY,0,0,1,0.5277720432961064,0.5101370935643483,0.57404864
2024-10-23,SPY,0,0,1,0.5424117433867535,0.533065512287682,0.44731885
2024-10-24,SPY,0,0,1,0.5257353753244112,0.48814654892983694,0.47070473
2024-10-25,SPY,0,0,1,0.5384909964829947,0.5320759407505863,0.43170214
2024-10-28,SPY,0,1,1,0.527775203231558,0.46257545946615813,0.37570426
2024-10-29,SPY,0,0,1,0.5467127939721937,0.5608524723124761,0.58980435
2024-10-30,SPY,0,0,1,0.5444950891806634,0.5268522365124603,0.45645627
2024-10-31,SPY,0,0,1,0.5680379586193665,0.513955651060171,0.5286059
2024-11-01,SPY,0,0,1,0.5384660644855677,0.6170072916896379,0.675091
2024-11-04,SPY,0,1,1,0.5438652343175074,0.5101139659319707,0.52694094
2024-11-05,SPY,0,1,1,0.5428786359040763,0.5047427292778631,0.48664683
2024-11-06,SPY,0,1,1,0.5670480187008151,0.6116836180478612,0.70438975
2024-11-07,SPY,0,1,1,0.5579065283221848,0.6195675184042978,0.60556185
2024-11-08,SPY,0,0,1,0.551068973715313,0.5709798034255162,0.60358477
2024-11-11,SPY,0,0,1,0.5338296917486198,0.5986384510783502,0.6460738
2024-11-12,SPY,0,0,1,0.5359204606145647,0.5278737450147499,0.50270486
2024-11-13,SPY,0,0,1,0.5277424028691357,0.5853243367652337,0.6928598
2024-11-14,SPY,0,0,1,0.5234727513878935,0.5138129443913481,0.4186024
2024-11-15,SPY,0,1,1,0.5463497649829907,0.541346859472197,0.6203361
2024-11-18,SPY,0,1,1,0.5164567060066941,0.531413363833842,0.5293839
2024-11-19,SPY,0,1,1,0.5309348577014438,0.5426565155583528,0.5983739
2024-11-20,SPY,0,1,1,0.5414559856040686,0.5227519556602527,0.58337164
