date,asset,regime,y_true,baseline_pred,lr_prob,rf_prob,xgb_prob
2015-02-25,SPY_rolling,0,0,1,0.5576686527350218,0.6298598750534635,0.646561
2015-02-26,SPY_rolling,0,0,1,0.5574589077059099,0.6473622740478547,0.7277776
2015-02-27,SPY_rolling,0,1,1,0.5541657138922351,0.5237335580412354,0.50196326
2015-03-02,SPY_rolling,0,0,1,0.5725037808789953,0.519915387348572,0.49618325
2015-03-03,SPY_rolling,0,0,1,0.5660584243342023,0.5599158089751564,0.5348223
2015-03-04,SPY_rolling,0,0,1,0.5589136088217014,0.6437270838675022,0.66444844
2015-03-05,SPY_rolling,0,0,1,0.5551698473307136,0.5739886904880058,0.62745464
2015-03-06,SPY_rolling,0,1,1,0.5518640756169461,0.6061847095305563,0.72714525
2015-03-09,SPY_rolling,0,0,1,0.5537354693080485,0.5949198364279128,0.57054895
2015-03-10,SPY_rolling,0,0,1,0.539107185588332,0.5105636372646983,0.4147041
2015-03-11,SPY_rolling,0,1,1,0.5375803795432911,0.45799681041926316,0.36588457
2015-03-12,SPY_rolling,0,0,1,0.5748169053268468,0.47639885700664747,0.4257212
2015-03-13,SPY_rolling,0,1,1,0.5620060662379707,0.5521057046587692,0.6441332
2015-03-16,SPY_rolling,0,1,1,0.5919491568805803,0.6175800180837036,0.6823155
2015-03-17,SPY_rolling,0,1,1,0.5574706589848931,0.5083290431270698,0.3195876
2015-03-18,SPY_rolling,0,0,1,0.5927148097782761,0.6489783935299255,0.7332965
2015-03-19,SPY_rolling,0,1,1,0.5619434171285159,0.559978471215856,0.5325955
2015-03-20,SPY_rolling,0,0,1,0.5773251131454598,0.6647445263716364,0.68785775
2015-03-23,SPY_rolling,0,0,1,0.5534589708914107,0.5560443062032449,0.6165095
2015-03-24,SPY_rolling,0,0,1,0.5385413335691096,0.5805432679931725,0.58400613
2015-03-25,SPY_rolling,0,1,1,0.5259097386318287,0.5949879521854963,0.55184495
2015-03-26,SPY_rolling,0,1,1,0.5295993356275112,0.5691441770520356,0.61237717
2015-03-27,SPY_rolling,0,1,1,0.5378671418067847,0.6534415000738909,0.6217562
2015-03-30,SPY_rolling,0,0,1,0.5690709159252331,0.49643511442288657,0.341062
2015-03-31,SPY_rolling,0,0,1,0.5525669094259628,0.5946808333410595,0.59368134
2015-04-01,SPY_rolling,0,1,1,0.5405610730973903,0.5396805283500208,0.513998
2015-04-02,SPY_rolling,0,1,1,0.536523173670814,0.6530467377012976,0.68150204
2015-04-06,SPY_rolling,0,0,1,0.5601023197944608,0.6292947603704551,0.6027727
2015-04-07,SPY_rolling,0,1,1,0.5423299704177279,0.5403993669393795,0.56199473
2015-04-08,SPY_rolling,0,1,1,0.5518365821645845,0.5680935789533055,0.5916077
2015-04-09,SPY_rolling,0,1,1,0.5527033026674172,0.501528657874246,0.41026604
2015-04-10,SPY_rolling,0,0,1,0.55294949257873,0.4509774708624163,0.36745092
2015-04-13,SPY_rolling,0,1,1,0.5447350260010547,0.4977371544297799,0.41757986
2015-04-14,SPY_rolling,0,1,1,0.5435626642997298,0.5113286617398805,0.40570265
2015-04-15,SPY_rolling,0,1,1,0.5563792983229291,0.5085112952558255,0.47952572
2015-04-16,SPY_rolling,0,0,1,0.542268229648374,0.515330210117342,0.51677865
2015-04-17,SPY_rolling,0,1,1,0.556115046522193,0.5774005650814605,0.60817593
2015-04-20,SPY_rolling,0,0,1,0.5569342682869717,0.5602165490416811,0.51721764
2015-04-21,SPY_rolling,0,1,1,0.5457101996101991,0.5506274894497383,0.5620461
2015-04-22,SPY_rolling,0,1,1,0.5616859251866422,0.5935582747361875,0.66491175
2015-04-23,SPY_rolling,0,0,1,0.5769199009623998,0.5201123053018156,0.44924417
2015-04-24,SPY_rolling,0,0,1,0.5537836893705059,0.4134723816254273,0.34566265
2015-04-27,SPY_rolling,0,1,1,0.5485243104951629,0.41890176963694653,0.29834792
2015-04-28,SPY_rolling,0,1,1,0.5537458961852281,0.43161673719085997,0.36041224
2015-04-29,SPY_rolling,0,0,1,0.5596753756179843,0.5561169403253208,0.52503735
2015-04-30,SPY_rolling,0,1,1,0.5562259340680471,0.6010034522718244,0.60289025
2015-05-01,SPY_rolling,0,1,1,0.5740763965785072,0.4836511534651317,0.45195246
2015-05-04,SPY_rolling,0,0,1,0.5629386620767719,0.5651896898415224,0.5417735
2015-05-05,SPY_rolling,0,0,1,0.5542830212566111,0.5960377966158206,0.6204113
2015-05-06,SPY_rolling,0,1,1,0.5569735519701687,0.6615734672353935,0.66574603
2015-05-07,SPY_rolling,0,1,1,0.5489512789810401,0.6003218950532982,0.60124713
2015-05-08,SPY_rolling,0,0,1,0.5935527368301383,0.4880154155130897,0.44773877
2015-05-11,SPY_rolling,0,1,1,0.5598055284346444,0.5472717419714171,0.6418752
2015-05-12,SPY_rolling,0,0,1,0.5569489388841956,0.556372015585792,0.52841544
2015-05-13,SPY_rolling,0,1,1,0.5459312746685175,0.5682337250006714,0.5337947
2015-05-14,SPY_rolling,0,0,1,0.5669601511727382,0.5142575838675633,0.3889198
2015-05-15,SPY_rolling,0,1,1,0.5614164332244248,0.5570634714820208,0.59663033
2015-05-18,SPY_rolling,0,0,1,0.5584427947226697,0.4959950647546826,0.50890934
2015-05-19,SPY_rolling,0,0,1,0.5491242386200366,0.5125513121837534,0.4813251
2015-05-20,SPY_rolling,0,1,1,0.5437742306225312,0.5379535757771063,0.56877023
2015-05-21,SPY_rolling,0,0,1,0.5419486303516772,0.48830846549710305,0.4279827
2015-05-22,SPY_rolling,0,0,1,0.5329424059549351,0.4616035738373256,0.44245505
2015-05-26,SPY_rolling,0,1,1,0.5399594991538077,0.5882472660517075,0.65923744
2015-05-27,SPY_rolling,0,1,1,0.5606022028443736,0.5368465396140377,0.5679422
2015-05-28,SPY_rolling,0,0,1,0.5505859636258129,0.5853142775561667,0.67215544
2015-05-29,SPY_rolling,0,0,1,0.5617043960378516,0.5929219888853634,0.5892667
2015-06-01,SPY_rolling,0,1,1,0.5577090184929145,0.5552517274976227,0.63598955
2015-06-02,SPY_rolling,0,0,1,0.544739931570568,0.49859145774668956,0.54417276
2015-06-03,SPY_rolling,0,0,1,0.553581542921545,0.4059817570274938,0.3070665
2015-06-04,SPY_rolling,0,0,1,0.5613155037168998,0.555479956750324,0.5544579
2015-06-05,SPY_rolling,0,0,1,0.5485980243372013,0.5130931033496718,0.4963888
2015-06-08,SPY_rolling,0,0,1,0.5275307700404726,0.5484721667730422,0.5601385
2015-06-09,SPY_rolling,0,1,1,0.5416846921061879,0.6392847598280654,0.62651795
2015-06-10,SPY_rolling,0,1,1,0.588205696375842,0.5115362176317326,0.4531659
2015-06-11,SPY_rolling,0,0,1,0.5616612939641502,0.5340241515050103,0.49013972
2015-06-12,SPY_rolling,0,1,1,0.5618949474542573,0.5478457862778122,0.5699254
2015-06-15,SPY_rolling,0,1,1,0.5475505468067268,0.5455591517694358,0.54568046
2015-06-16,SPY_rolling,0,0,1,0.5454119190318452,0.5275642439075999,0.45612302
2015-06-17,SPY_rolling,0,1,1,0.5587036966885279,0.5153605951979083,0.49619213
2015-06-18,SPY_rolling,0,0,1,0.5934820564392485,0.629624633924825,0.6303751
2015-06-19,SPY_rolling,0,0,1,0.5598474824946914,0.6250455561411464,0.5885925
2015-06-22,SPY_rolling,0,0,1,0.5455608459164012,0.5743180364464465,0.6017258
2015-06-23,SPY_rolling,0,0,1,0.5467643043622193,0.4956626809657063,0.43762493
2015-06-24,SPY_rolling,0,0,1,0.5370880640303148,0.4764560573716284,0.4141167
2015-06-25,SPY_rolling,0,0,1,0.535670805126992,0.44231486996520775,0.32308957
2015-06-26,SPY_rolling,0,0,1,0.5413956423961473,0.40459337580116583,0.40989366
2015-06-29,SPY_rolling,0,0,1,0.535581433650526,0.4672157492699296,0.45570305
2015-06-30,SPY_rolling,0,0,1,0.5527639875876678,0.5826802985672301,0.63223165
2015-07-01,SPY_rolling,0,0,1,0.5561939313445304,0.6780121441611365,0.69105875
2015-07-02,SPY_rolling,0,1,1,0.5504778646155285,0.5848785740254047,0.5040696
2015-07-06,SPY_rolling,0,1,1,0.5526882790823499,0.5873006295225001,0.53408486
2015-07-07,SPY_rolling,0,0,1,0.5627605335095247,0.5808121713466087,0.48924142
2015-07-08,SPY_rolling,0,0,1,0.5334549499183879,0.5079436716289659,0.4558053
2015-07-09,SPY_rolling,0,1,1,0.5373660827988518,0.6500060585760358,0.644013
2015-07-10,SPY_rolling,0,1,1,0.5645553131781256,0.49204184832715403,0.53386563
2015-07-13,SPY_rolling,0,1,1,0.578767580640631,0.5745824965684544,0.53249323
2015-07-14,SPY_rolling,0,0,1,0.5775277802535919,0.5992022811759558,0.6700335
2015-07-15,SPY_rolling,0,1,1,0.5536271246096525,0.5831579750427636,0.6534666
2015-07-16,SPY_rolling,0,1,1,0.5620645195038255,0.6432930372936694,0.62068725
2015-07-17,SPY_rolling,0,0,1,0.5468895564845137,0.5873422954736803,0.60643464
2015-07-20,SPY_rolling,0,0,1,0.5408474298916174,0.5425049182360342,0.59959567
2015-07-21,SPY_rolling,0,1,1,0.5320489216163521,0.48729363998383995,0.51142645
2015-07-22,SPY_rolling,0,0,1,0.5305296600063245,0.5337788399645382,0.57442945
2015-07-23,SPY_rolling,0,0,1,0.5222810979248044,0.5018584447336483,0.56517386
2015-07-24,SPY_rolling,0,0,1,0.517866596454255,0.5182857612180966,0.43884572
2015-07-27,SPY_rolling,0,1,1,0.5187254073262603,0.5998633861081273,0.65502137
2015-07-28,SPY_rolling,0,1,1,0.5673905618595744,0.45314142112592765,0.3415137
2015-07-29,SPY_rolling,0,1,1,0.5755368153851868,0.45946092657932674,0.49239287
2015-07-30,SPY_rolling,0,0,1,0.5640843672578555,0.5354134051772617,0.5976469
2015-07-31,SPY_rolling,0,0,1,0.5557541131834234,0.5441844898900259,0.44805282
2015-08-03,SPY_rolling,0,0,1,0.5469163978892148,0.5374093539622221,0.45816106
2015-08-04,SPY_rolling,0,0,1,0.5284796079246794,0.5320533189756013,0.49672693
2015-08-05,SPY_rolling,0,0,1,0.5417019419352022,0.4484879157357971,0.43365714
2015-08-06,SPY_rolling,0,0,1,0.5425462693677588,0.6467433249588336,0.7554834
2015-08-07,SPY_rolling,0,1,1,0.5412188396923627,0.5599940187021073,0.6117845
2015-08-10,SPY_rolling,0,0,1,0.5539652529334127,0.48033822911328933,0.3343336
2015-08-11,SPY_rolling,0,1,1,0.5512089254964396,0.6025171084108466,0.53264934
2015-08-12,SPY_rolling,0,0,1,0.5710869472967314,0.6326694244900479,0.69958955
2015-08-13,SPY_rolling,0,1,1,0.5329018856176451,0.5059697671567153,0.55307025
2015-08-14,SPY_rolling,0,1,1,0.5338800319394197,0.5474354975046725,0.4843582
2015-08-17,SPY_rolling,0,0,1,0.5439550868746843,0.5284480401131418,0.5119723
2015-08-18,SPY_rolling,0,0,1,0.5270368670725054,0.4452121803736816,0.47823673
2015-08-19,SPY_rolling,0,0,1,0.5458932017832919,0.5538554916844005,0.5722823
2015-08-20,SPY_rolling,0,0,1,0.5242589492513651,0.389462002163791,0.29980788
2015-08-21,SPY_rolling,1,1,1,0.5068531884514321,0.4138580921482621,0.4821743
2015-08-24,SPY_rolling,1,0,1,0.4665199657970602,0.4438575303647689,0.53324366
2015-08-25,SPY_rolling,1,1,1,0.46804373849454856,0.4179989491599856,0.40309435
2015-08-26,SPY_rolling,1,1,1,0.6052617436412816,0.48137412789454126,0.45550483
2015-08-27,SPY_rolling,1,1,1,0.6509881921247703,0.5692580869015849,0.58028954
2015-08-28,SPY_rolling,1,0,1,0.6240787817607972,0.5886452134961434,0.5077248
2015-08-31,SPY_rolling,1,0,1,0.571544427877379,0.5358758418510303,0.33693513
2015-09-01,SPY_rolling,1,1,1,0.5181089992657121,0.4383085810129778,0.35242513
2015-09-02,SPY_rolling,1,0,1,0.5582265611680944,0.4582728305540336,0.3237121
2015-09-03,SPY_rolling,1,0,1,0.5550627767972508,0.5633672712570318,0.63291943
2015-09-04,SPY_rolling,1,1,1,0.5369621632112557,0.45051982233496624,0.5913802
2015-09-08,SPY_rolling,1,0,1,0.5964406311463353,0.5533123880091751,0.45301893
2015-09-09,SPY_rolling,1,1,1,0.5454506183876984,0.5158883373524475,0.4659026
2015-09-10,SPY_rolling,1,1,1,0.5611744965397427,0.5997808831868604,0.55766827
2015-09-11,SPY_rolling,1,0,1,0.5652981776400271,0.6425462169730616,0.7225758
2015-09-14,SPY_rolling,1,1,1,0.5396592278474999,0.5834540215193775,0.54045576
2015-09-15,SPY_rolling,1,1,1,0.5627418674677725,0.544804807893327,0.5074823
2015-09-16,SPY_rolling,1,0,1,0.5597373114472,0.6241749643119525,0.6127849
2015-09-17,SPY_rolling,1,0,1,0.5637589156953027,0.5421753482638145,0.53342956
2015-09-18,SPY_rolling,1,1,1,0.5412454310671535,0.49924167620133364,0.4729753
2015-09-21,SPY_rolling,1,1,1,0.5581921876511328,0.5649124769606622,0.5505652
2015-09-22,SPY_rolling,1,0,1,0.5496911740403647,0.4463200466240714,0.32184356
2015-09-23,SPY_rolling,1,1,1,0.5544381094819905,0.5768898702456351,0.72682947
2015-09-24,SPY_rolling,1,0,1,0.5475041866700844,0.5935472679757383,0.651858
2015-09-25,SPY_rolling,1,0,1,0.5360081127367285,0.6305824134183252,0.6159425
2015-09-28,SPY_rolling,1,0,1,0.5062665445960582,0.4273753613363838,0.439086
2015-09-29,SPY_rolling,1,1,1,0.5260398857510986,0.5216366291508159,0.4653177
2015-09-30,SPY_rolling,1,1,1,0.5899808519997538,0.5331117558656653,0.42695218
2015-10-01,SPY_rolling,1,1,1,0.563423181438686,0.5697285438358991,0.4933881
2015-10-02,SPY_rolling,1,1,1,0.6181184304867844,0.6360405482794266,0.6054055
2015-10-05,SPY_rolling,1,0,1,0.5966096007876421,0.5971943562695391,0.63607055
2015-10-06,SPY_rolling,1,1,1,0.5431845736594941,0.5781639350460324,0.5402974
2015-10-07,SPY_rolling,1,1,1,0.5709080106437169,0.6077477212712171,0.68571883
2015-10-08,SPY_rolling,1,0,1,0.5792359561837382,0.5450296072843793,0.48088965
2015-10-09,SPY_rolling,1,1,1,0.5523195543025995,0.44905922558219385,0.29072994
2015-10-12,SPY_rolling,1,0,1,0.5378710698365152,0.5182891098385723,0.5160172
2015-10-13,SPY_rolling,1,0,1,0.5225412491655703,0.4949771958992024,0.40697327
2015-10-14,SPY_rolling,1,1,1,0.5186644651692297,0.4904970217649664,0.5274129
2015-10-15,SPY_rolling,1,1,1,0.5811375505356294,0.41049034691494346,0.23371775
2015-10-16,SPY_rolling,1,1,1,0.5726584639424485,0.5832506247991429,0.52573615
2015-10-19,SPY_rolling,1,1,1,0.5521962286109737,0.5667091134877634,0.57807666
2015-10-20,SPY_rolling,1,0,1,0.5492062341199022,0.5580413804775552,0.47132212
2015-10-21,SPY_rolling,1,1,1,0.5402047546908164,0.5507381823143608,0.6203247
2015-10-22,SPY_rolling,1,1,1,0.6164705871062247,0.6350200245238047,0.5538721
2015-10-23,SPY_rolling,1,0,1,0.6118939685211595,0.6870709111067078,0.6209536
2015-10-26,SPY_rolling,0,1,1,0.5747208704322728,0.58457046333151,0.67365456
2015-10-27,SPY_rolling,0,1,1,0.5730255994954594,0.6425063846218655,0.823239
2015-10-28,SPY_rolling,0,1,1,0.6045078542512343,0.6567790735195158,0.72669804
2015-10-29,SPY_rolling,0,0,1,0.5700819759159984,0.668072629663362,0.8534718
2015-10-30,SPY_rolling,0,1,1,0.5701005593411435,0.6181576330002282,0.63947445
2015-11-02,SPY_rolling,0,1,1,0.5793535055726026,0.5302220975370384,0.40664122
2015-11-03,SPY_rolling,0,0,1,0.5712152881438609,0.594017953351586,0.58097976
2015-11-04,SPY_rolling,0,0,1,0.5567449912662059,0.6010465104655601,0.65239745
2015-11-05,SPY_rolling,0,1,1,0.5464580788722548,0.6107699480423674,0.70225656
2015-11-06,SPY_rolling,0,0,1,0.5556636806125879,0.6035176648084463,0.6492016
2015-11-09,SPY_rolling,0,1,1,0.5419415026785764,0.6200213543993447,0.68716675
2015-11-10,SPY_rolling,0,0,1,0.5398469263986061,0.6077701797266132,0.6244713
2015-11-11,SPY_rolling,0,0,1,0.5281763037551286,0.5311864066014471,0.5619463
2015-11-12,SPY_rolling,0,0,1,0.5238695416315642,0.5621540992692428,0.64569026
2015-11-13,SPY_rolling,0,1,1,0.5301959232430632,0.4465329147526545,0.49720192
2015-11-16,SPY_rolling,0,0,1,0.5788127653830439,0.6003299056570492,0.5795805
2015-11-17,SPY_rolling,0,1,1,0.5620428894738129,0.6669194838396847,0.713314
2015-11-18,SPY_rolling,0,0,1,0.608601559543713,0.6334597769446786,0.66635793
2015-11-19,SPY_rolling,0,0,1,0.5549520933610892,0.6430632632169578,0.7220075
2015-11-20,SPY_rolling,0,0,1,0.5487740642603088,0.5100691820610893,0.43672496
2015-11-23,SPY_rolling,0,1,1,0.5249473743713303,0.5248129730156927,0.5769412
2015-11-24,SPY_rolling,0,0,1,0.5430255211837521,0.5295022808993272,0.55998635
2015-11-25,SPY_rolling,0,1,1,0.5071812668338954,0.4409027779111117,0.48846388
2015-11-27,SPY_rolling,0,0,1,0.5066297994519562,0.44605084599681427,0.4147627
2015-11-30,SPY_rolling,0,1,1,0.532263723243105,0.49391140293680913,0.50135314
2015-12-01,SPY_rolling,0,0,1,0.5538551434043243,0.4902071865661798,0.45476353
2015-12-02,SPY_rolling,0,0,1,0.5247129425424368,0.5107578967914279,0.49304527
2015-12-03,SPY_rolling,0,1,1,0.5322188618548364,0.5462840040688295,0.54275554
2015-12-04,SPY_rolling,1,0,1,0.6129871413390088,0.5795524762290392,0.54853624
2015-12-07,SPY_rolling,1,1,1,0.5435032915919015,0.5997012161759643,0.54424936
2015-12-08,SPY_rolling,1,0,1,0.5420789376635494,0.5743278693014449,0.5044164
2015-12-09,SPY_rolling,1,1,1,0.5484174875457308,0.6720198305419813,0.7496113
2015-12-10,SPY_rolling,1,0,1,0.5443802909762581,0.7374810506791885,0.7424528
2015-12-11,SPY_rolling,1,1,1,0.527788325586087,0.33891611870568156,0.3020728
2015-12-14,SPY_rolling,1,1,1,0.5680121751812467,0.6717664724029839,0.703612
2015-12-15,SPY_rolling,1,1,1,0.5780614215601253,0.7420955902496916,0.7245013
2015-12-16,SPY_rolling,1,0,1,0.6100557327380985,0.6715792747128285,0.6892232
2015-12-17,SPY_rolling,1,0,1,0.5457046386745408,0.5892785621501435,0.6801674
2015-12-18,SPY_rolling,1,1,1,0.5305173258077054,0.39064505075310324,0.34095007
2015-12-21,SPY_rolling,1,1,1,0.5406440527266232,0.6292070786181383,0.6998029
2015-12-22,SPY_rolling,1,1,1,0.558063680589527,0.5727102058225831,0.62939346
2015-12-23,SPY_rolling,1,0,1,0.5803770558141452,0.5658841833440449,0.58422506
2015-12-24,SPY_rolling,1,1,1,0.5363256354727368,0.6619722354830987,0.74536073
2015-12-28,SPY_rolling,1,1,1,0.5146524368311702,0.6048730050646742,0.5864789
2015-12-29,SPY_rolling,1,0,1,0.5507181642253911,0.48293713507946107,0.46859324
2015-12-30,SPY_rolling,1,0,1,0.5114630581520987,0.5827154527999876,0.50639105
2015-12-31,SPY_rolling,1,1,1,0.5142122315018811,0.468234407598351,0.36899498
2016-01-04,SPY_rolling,1,0,1,0.5329354746443086,0.53218163695878,0.52578676
2016-01-05,SPY_rolling,1,1,1,0.5132127548963658,0.5736948586834733,0.6933518
2016-01-06,SPY_rolling,1,0,1,0.5090896442540356,0.5172367073688638,0.45527115
2016-01-07,SPY_rolling,1,0,1,0.4991637954095309,0.468634880932678,0.42101154
2016-01-08,SPY_rolling,1,0,1,0.5116569241823185,0.5185400211393468,0.6505165
2016-01-11,SPY_rolling,1,0,1,0.5234384719479049,0.5573270289615125,0.7942112
2016-01-12,SPY_rolling,1,0,1,0.5706548733881107,0.5612771206624614,0.72215605
2016-01-13,SPY_rolling,1,1,1,0.5161787348754163,0.5030054698863275,0.50203156
2016-01-14,SPY_rolling,1,1,1,0.567782758186737,0.5632147858793188,0.6199687
2016-01-15,SPY_rolling,1,0,1,0.49587216247248483,0.4870800408278432,0.40799147
2016-01-19,SPY_rolling,1,1,1,0.5165318340011148,0.5760037931493235,0.78684896
2016-01-20,SPY_rolling,1,1,1,0.5284100936637188,0.539697248588397,0.6446813
2016-01-21,SPY_rolling,1,1,1,0.512854268425635,0.5739120937181823,0.76361173
2016-01-22,SPY_rolling,1,0,1,0.5674895480356592,0.5476910474149567,0.5438323
2016-01-25,SPY_rolling,1,1,1,0.46810149529761863,0.5288024354525542,0.3875848
2016-01-26,SPY_rolling,1,0,1,0.5233516163331883,0.5716012286258162,0.6795011
2016-01-27,SPY_rolling,1,0,1,0.47457957532087786,0.5258733703748139,0.36737362
2016-01-28,SPY_rolling,1,1,1,0.4810395552149745,0.5660567645994358,0.66678184
2016-01-29,SPY_rolling,1,1,1,0.5751783747153657,0.5506828476530472,0.5095919
2016-02-01,SPY_rolling,1,0,1,0.5087824097260568,0.5599875315806602,0.51659495
2016-02-02,SPY_rolling,1,0,1,0.5009436067418434,0.5122541004657325,0.19383211
2016-02-03,SPY_rolling,1,1,1,0.5242037320659763,0.5559156989280601,0.601524
2016-02-04,SPY_rolling,1,0,1,0.5126153993014673,0.5490792878465988,0.56908774
2016-02-05,SPY_rolling,1,0,1,0.5134969783293779,0.5089539420563759,0.25507227
2016-02-08,SPY_rolling,1,1,1,0.5240183077665741,0.5102828313570016,0.36190864
2016-02-09,SPY_rolling,1,0,1,0.5279198410429213,0.5479502887165918,0.48506975
2016-02-10,SPY_rolling,1,1,1,0.5217112627159132,0.5519062058643311,0.6746063
2016-02-11,SPY_rolling,1,1,1,0.5400352469129075,0.5219361710291192,0.48869875
2016-02-12,SPY_rolling,1,1,1,0.5675722606588035,0.5448698743786116,0.46184057
2016-02-16,SPY_rolling,1,1,1,0.5841319270615568,0.5563537054955802,0.45551473
2016-02-17,SPY_rolling,1,0,1,0.6036126970892431,0.5638166340276156,0.43611693
2016-02-18,SPY_rolling,1,1,1,0.5609587466200342,0.5881986047508855,0.5959258
2016-02-19,SPY_rolling,1,1,1,0.5350603812349368,0.5482391755284339,0.58942455
2016-02-22,SPY_rolling,1,0,1,0.5551995839594897,0.5782108435616377,0.7298188
2016-02-23,SPY_rolling,1,1,1,0.5343205793908474,0.522782880569263,0.45445523
2016-02-24,SPY_rolling,1,1,1,0.5714821549835135,0.5635089342816307,0.5179499
2016-02-25,SPY_rolling,1,0,1,0.5850133999015817,0.6066420612568018,0.7636691
2016-02-26,SPY_rolling,1,0,1,0.5647724947872159,0.5809416631813787,0.669819
2016-02-29,SPY_rolling,1,1,1,0.5363711058463418,0.5413753031556928,0.46058768
2016-03-01,SPY_rolling,1,1,1,0.5989077660834812,0.5523003493455596,0.3830269
2016-03-02,SPY_rolling,1,1,1,0.5782203063533659,0.5975352250620065,0.45888254
2016-03-03,SPY_rolling,1,1,1,0.5793480769966958,0.5958091609932314,0.38490865
2016-03-04,SPY_rolling,1,1,1,0.5853153527523918,0.6040110255282136,0.48731628
2016-03-07,SPY_rolling,1,0,1,0.5641980341801717,0.5937241436879838,0.5545735
2016-03-08,SPY_rolling,1,1,1,0.5691598245026543,0.5900178209319795,0.52982754
2016-03-09,SPY_rolling,1,0,1,0.5839878271328022,0.6238264469966424,0.7213917
2016-03-10,SPY_rolling,1,1,1,0.613965819502525,0.6405334178314898,0.8021145
2016-03-11,SPY_rolling,1,1,1,0.6621617045013947,0.683657946903407,0.8611782
2016-03-14,SPY_rolling,1,1,1,0.5843599161022259,0.6884999832463058,0.8703269
2016-03-15,SPY_rolling,1,1,1,0.5635422965209458,0.6004655079658034,0.62760925
2016-03-16,SPY_rolling,0,1,1,0.5875017728024069,0.6109567259163792,0.5006143
2016-03-17,SPY_rolling,0,1,1,0.5950568088658644,0.6034533517563601,0.5471223
2016-03-18,SPY_rolling,0,1,1,0.6032086421466734,0.6015049575245349,0.5665144
2016-03-21,SPY_rolling,0,1,1,0.5466173041171115,0.591452110736312,0.53811306
2016-03-22,SPY_rolling,0,0,1,0.5586111163324926,0.5898249288513452,0.76246446
2016-03-23,SPY_rolling,0,1,1,0.5383596401838524,0.5648640009178426,0.47226983
2016-03-24,SPY_rolling,0,0,1,0.5414823324385687,0.5373224610449461,0.5169375
2016-03-28,SPY_rolling,0,1,1,0.5403771966088083,0.5389118999876042,0.48962831
